OrderID,Odate,Sdate,City,State,Country,ZIP,Region,ProdID,Category,ProdName,Sales,Quantity,Discount,Profit,Shipping Cost
CA-2013-165995,2013-08-31,2013-09-07,Los Angeles,California,United States,90008,West,FUR-FU-10000672,Furniture,"Executive Impressions 10"" Spectator Wall Clock",47.04,4,0,15.9936,4.46
CA-2013-165995,2013-08-31,2013-09-07,Los Angeles,California,United States,90008,West,TEC-PH-10004908,Technology,Panasonic KX TS3282W Corded phone,339.96,5,0.2,42.495,25.01
CA-2014-143112,2014-10-06,2014-10-10,New York City,New York,United States,10035,East,FUR-CH-10002880,Furniture,"Global High-Back Leather Tilter, Burgundy",221.382,2,0.1,2.4598,16.47
CA-2014-143112,2014-10-06,2014-10-10,New York City,New York,United States,10035,East,TEC-MA-10001047,Technology,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96,4,0,1351.9896,212.76
CA-2012-146255,2012-03-07,2012-03-10,Newark,Delaware,United States,19711,East,TEC-AC-10004469,Technology,Microsoft Sculpt Comfort Mouse,119.85,3,0,52.734,28.72
CA-2012-146255,2012-03-07,2012-03-10,Newark,Delaware,United States,19711,East,OFF-BI-10000309,Office Supplies,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0,14.9156,3.7
CA-2012-146255,2012-03-07,2012-03-10,Newark,Delaware,United States,19711,East,TEC-PH-10001619,Technology,LG G3,587.97,3,0,170.5113,31.55
CA-2014-104822,2014-10-21,2014-10-21,New York City,New York,United States,10024,East,OFF-LA-10002034,Office Supplies,Avery 478,24.55,5,0,12.0295,11.35
CA-2012-104486,2012-05-01,2012-05-06,San Francisco,California,United States,94109,West,OFF-ST-10000876,Office Supplies,Eldon Simplefile Box Office,37.32,3,0,10.4496,3.61
CA-2012-104486,2012-05-01,2012-05-06,San Francisco,California,United States,94109,West,OFF-SU-10002573,Office Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0,10.518,5.55
CA-2014-161130,2014-11-04,2014-11-09,Miami,Florida,United States,33178,South,TEC-PH-10002549,Technology,Polycom SoundPoint IP 450 VoIP phone,361.376,2,0.2,27.1032,6.85
US-2012-161347,2012-09-13,2012-09-19,Philadelphia,Pennsylvania,United States,19120,East,OFF-BI-10004209,Office Supplies,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.412,1,0.7,-2.01,0.1
US-2012-109015,2012-09-06,2012-09-12,New York City,New York,United States,10011,East,TEC-PH-10002922,Technology,ShoreTel ShorePhone IP 230 VoIP phone,337.98,2,0,101.394,12.63
CA-2011-110611,2011-10-06,2011-10-13,Philadelphia,Pennsylvania,United States,19120,East,OFF-ST-10000642,Office Supplies,"Tennsco Lockers, Gray",83.92,5,0.2,-13.637,6.16
CA-2014-139080,2014-01-24,2014-01-29,Seattle,Washington,United States,98103,West,OFF-PA-10004621,Office Supplies,Xerox 212,25.92,4,0,12.4416,1.9
CA-2014-139080,2014-01-24,2014-01-29,Seattle,Washington,United States,98103,West,OFF-PA-10002262,Office Supplies,Xerox 192,6.48,1,0,3.1104,0.64
CA-2012-115693,2012-12-10,2012-12-15,Los Angeles,California,United States,90032,West,OFF-AR-10003582,Office Supplies,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0,15.764,4.99
US-2011-107993,2011-11-25,2011-11-30,Springfield,Oregon,United States,97477,West,OFF-AR-10003179,Office Supplies,Dixon Ticonderoga Core-Lock Colored Pencils,51.016,7,0.2,8.2901,5.44
CA-2014-110443,2014-11-22,2014-11-26,Renton,Washington,United States,98059,West,TEC-MA-10002073,Technology,"3D Systems Cube Printer, 2nd Generation, White",1039.992,1,0.2,103.9992,87.56
CA-2014-110443,2014-11-22,2014-11-26,Renton,Washington,United States,98059,West,OFF-PA-10003797,Office Supplies,Xerox 209,51.84,8,0,24.8832,6.52
CA-2014-144848,2014-04-05,2014-04-06,New York City,New York,United States,10009,East,OFF-SU-10000646,Office Supplies,Premier Automatic Letter Opener,240.37,1,0,7.2111,49.78
CA-2014-144848,2014-04-05,2014-04-06,New York City,New York,United States,10009,East,TEC-PH-10002262,Technology,LG Electronics Tone+ HBS-730 Bluetooth Headset,119.02,2,0,33.3256,13.77
CA-2013-103919,2013-10-04,2013-10-08,Grand Prairie,Texas,United States,75051,Central,FUR-FU-10001756,Furniture,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08,5,0.6,-29.512,6.22
CA-2013-113425,2013-11-22,2013-11-22,New York City,New York,United States,10009,East,FUR-BO-10002598,Furniture,"Hon Metal Bookcases, Putty",113.568,2,0.2,12.7764,19.74
CA-2014-143035,2014-10-04,2014-10-06,New York City,New York,United States,10009,East,OFF-AR-10001130,Office Supplies,"Quartet Alpha White Chalk, 12/Pack",6.63,3,0,3.1161,0.45
CA-2014-143035,2014-10-04,2014-10-06,New York City,New York,United States,10009,East,TEC-AC-10002049,Technology,Logitech G19 Programmable Gaming Keyboard,371.97,3,0,66.9546,35.97
CA-2011-107811,2011-04-29,2011-05-03,Memphis,Tennessee,United States,38109,South,OFF-ST-10000798,Office Supplies,2300 Heavy-Duty Transfer File Systems by Perma,99.92,5,0.2,-1.249,10.56
CA-2013-163216,2013-10-08,2013-10-11,Philadelphia,Pennsylvania,United States,19143,East,OFF-LA-10000134,Office Supplies,Avery 511,4.928,2,0.2,1.7248,0.18
CA-2014-150623,2014-04-11,2014-04-15,Waterbury,Connecticut,United States,6708,East,TEC-AC-10004571,Technology,Logitech G700s Rechargeable Gaming Mouse,99.99,1,0,41.9958,11.53
CA-2014-150623,2014-04-11,2014-04-15,Waterbury,Connecticut,United States,6708,East,OFF-ST-10003692,Office Supplies,Recycled Steel Personal File for Hanging File Folders,286.15,5,0,71.5375,19.23
CA-2013-127236,2013-03-30,2013-04-03,Springfield,Ohio,United States,45503,East,FUR-BO-10004015,Furniture,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975,5,0.5,-167.986,37.39
CA-2013-127236,2013-03-30,2013-04-03,Springfield,Ohio,United States,45503,East,TEC-PH-10000141,Technology,Clearsounds A400,158.376,4,0.4,-36.9544,23.22
US-2014-104661,2014-01-16,2014-01-19,Austin,Texas,United States,78745,Central,TEC-AC-10003628,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,2,0.2,14.3952,5.59
US-2014-104661,2014-01-16,2014-01-19,Austin,Texas,United States,78745,Central,TEC-AC-10002331,Technology,"Maxell 74 Minute CDR, 10/Pack",62.592,8,0.2,13.3008,16
CA-2011-134103,2011-01-31,2011-02-05,Detroit,Michigan,United States,48234,Central,OFF-PA-10001204,Office Supplies,Xerox 1972,10.56,2,0,4.752,1.2
CA-2011-134103,2011-01-31,2011-02-05,Detroit,Michigan,United States,48234,Central,OFF-ST-10000991,Office Supplies,Space Solutions HD Industrial Steel Shelving.,229.94,2,0,6.8982,22.58
CA-2012-147529,2012-02-07,2012-02-11,Springfield,Virginia,United States,22153,South,OFF-PA-10003349,Office Supplies,Xerox 1957,12.96,2,0,6.3504,0.71
CA-2013-129126,2013-12-15,2013-12-20,New York City,New York,United States,10011,East,OFF-PA-10001471,Office Supplies,Strathmore Photo Frame Cards,14.62,2,0,6.7252,0.97
CA-2013-129126,2013-12-15,2013-12-20,New York City,New York,United States,10011,East,OFF-FA-10000621,Office Supplies,"OIC Colored Binder Clips, Assorted Sizes",21.48,6,0,10.5252,1.39
CA-2013-129126,2013-12-15,2013-12-20,New York City,New York,United States,10011,East,FUR-FU-10002937,Furniture,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,4,0,198.46,30.81
CA-2013-129126,2013-12-15,2013-12-20,New York City,New York,United States,10011,East,OFF-BI-10000279,Office Supplies,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12,2,0.2,7.803,1.41
CA-2014-131632,2014-11-01,2014-11-05,Dallas,Texas,United States,75217,Central,OFF-AR-10003651,Office Supplies,Newell 350,5.248,2,0.2,0.5904,0.26
CA-2014-151981,2014-08-07,2014-08-13,Concord,New Hampshire,United States,3301,East,OFF-LA-10002195,Office Supplies,Avery 481,24.64,8,0,11.8272,0.96
CA-2014-151981,2014-08-07,2014-08-13,Concord,New Hampshire,United States,3301,East,OFF-AR-10000380,Office Supplies,"Hunt PowerHouse Electric Pencil Sharpener, Blue",227.88,6,0,68.364,21.1
CA-2014-125472,2014-05-31,2014-06-01,Lafayette,Louisiana,United States,70506,South,OFF-BI-10000591,Office Supplies,Avery Binder Labels,3.89,1,0,1.8672,0.62
CA-2014-125472,2014-05-31,2014-06-01,Lafayette,Louisiana,United States,70506,South,FUR-FU-10001731,Furniture,Acrylic Self-Standing Desk Frames,8.01,3,0,3.0438,1.45
CA-2014-154074,2014-09-01,2014-09-03,Spokane,Washington,United States,99207,West,FUR-CH-10002331,Furniture,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.568,2,0.2,7.1196,115.19
CA-2014-154074,2014-09-01,2014-09-03,Spokane,Washington,United States,99207,West,OFF-ST-10002370,Office Supplies,"Sortfiler Multipurpose Personal File Organizer, Black",149.73,7,0,43.4217,11.91
CA-2014-161774,2014-05-15,2014-05-16,Houston,Texas,United States,77041,Central,OFF-AR-10001446,Office Supplies,Newell 309,46.2,5,0.2,5.775,10.74
CA-2014-161774,2014-05-15,2014-05-16,Houston,Texas,United States,77041,Central,OFF-PA-10000300,Office Supplies,Xerox 1936,47.952,3,0.2,16.1838,2.6
CA-2014-161774,2014-05-15,2014-05-16,Houston,Texas,United States,77041,Central,OFF-PA-10003134,Office Supplies,Xerox 1937,76.864,2,0.2,26.9024,8.23
CA-2014-151211,2014-08-18,2014-08-24,Louisville,Kentucky,United States,40214,South,OFF-BI-10002735,Office Supplies,GBC Prestige Therm-A-Bind Covers,102.93,3,0,48.3771,10.69
CA-2014-142671,2014-11-11,2014-11-15,Hollywood,Florida,United States,33021,South,OFF-BI-10004099,Office Supplies,GBC VeloBinder Strips,11.52,5,0.7,-7.68,1.93
CA-2014-144750,2014-08-22,2014-08-22,Chandler,Arizona,United States,85224,West,OFF-PA-10003395,Office Supplies,Xerox 1941,83.88,1,0.2,29.358,9.42
CA-2013-111976,2013-03-09,2013-03-13,Philadelphia,Pennsylvania,United States,19120,East,OFF-FA-10004968,Office Supplies,Rubber Band Ball,5.984,2,0.2,-1.3464,0.31
CA-2013-140130,2013-11-01,2013-11-06,Tulsa,Oklahoma,United States,74133,Central,OFF-SU-10001218,Office Supplies,Fiskars Softgrip Scissors,21.96,2,0,6.1488,1.41
CA-2013-140130,2013-11-01,2013-11-06,Tulsa,Oklahoma,United States,74133,Central,OFF-AR-10004269,Office Supplies,Newell 31,12.39,3,0,3.4692,0.67
CA-2013-140130,2013-11-01,2013-11-06,Tulsa,Oklahoma,United States,74133,Central,OFF-ST-10001128,Office Supplies,"Carina Mini System Audio Rack, Model AR050B",332.94,3,0,9.9882,24.56
CA-2012-149650,2012-10-24,2012-10-27,Oakland,California,United States,94601,West,FUR-CH-10003956,Furniture,Novimex High-Tech Fabric Mesh Task Chair,454.272,8,0.2,-73.8192,97.65
CA-2014-115777,2014-08-20,2014-08-25,Lawrence,Massachusetts,United States,1841,East,OFF-PA-10000552,Office Supplies,Xerox 200,19.44,3,0,9.3312,0.67
CA-2013-143714,2013-05-24,2013-05-28,Philadelphia,Pennsylvania,United States,19120,East,OFF-BI-10004308,Office Supplies,Avery Legal 4-Ring Binder,6.294,1,0.7,-4.196,0.35
CA-2013-143714,2013-05-24,2013-05-28,Philadelphia,Pennsylvania,United States,19120,East,OFF-PA-10000029,Office Supplies,Xerox 224,10.368,2,0.2,3.6288,0.89
CA-2011-165764,2011-11-03,2011-11-07,Jacksonville,North Carolina,United States,28540,South,OFF-ST-10001558,Office Supplies,Acco Perma 4000 Stacking Storage Drawers,25.984,2,0.2,-1.624,3.59
CA-2011-165764,2011-11-03,2011-11-07,Jacksonville,North Carolina,United States,28540,South,FUR-TA-10001768,Furniture,Hon Racetrack Conference Tables,945.036,6,0.4,-299.2614,16.65
CA-2011-165764,2011-11-03,2011-11-07,Jacksonville,North Carolina,United States,28540,South,FUR-FU-10001468,Furniture,Tenex Antistatic Computer Chair Mats,410.352,3,0.2,-51.294,46.54
CA-2012-121405,2012-03-30,2012-04-04,Chicago,Illinois,United States,60610,Central,OFF-PA-10001838,Office Supplies,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",23.52,5,0.2,8.526,2.07
US-2014-116897,2014-05-28,2014-05-30,Pocatello,Idaho,United States,83201,West,FUR-FU-10004963,Furniture,"Eldon 400 Class Desk Accessories, Black Carbon",35,4,0,14.7,6.59
US-2014-116897,2014-05-28,2014-05-30,Pocatello,Idaho,United States,83201,West,OFF-ST-10000025,Office Supplies,Fellowes Stor/Drawer Steel Plus Storage Drawers,477.15,5,0,28.629,43.63
US-2014-113992,2014-12-15,2014-12-20,Plano,Texas,United States,75023,Central,FUR-TA-10000577,Furniture,Bretford CR4500 Series Slim Rectangular Table,974.988,4,0.3,-97.4988,67
CA-2011-166891,2011-10-04,2011-10-06,New York City,New York,United States,10024,East,FUR-CH-10003298,Furniture,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,-6.549,214.81
CA-2013-101161,2013-10-14,2013-10-21,New York City,New York,United States,10024,East,OFF-ST-10003123,Office Supplies,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0,23.9688,15.51
CA-2013-101161,2013-10-14,2013-10-21,New York City,New York,United States,10024,East,OFF-PA-10001295,Office Supplies,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0,18.2112,5.37
CA-2013-101161,2013-10-14,2013-10-21,New York City,New York,United States,10024,East,FUR-FU-10003535,Furniture,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0,33.7266,5.37
CA-2012-151785,2012-03-05,2012-03-10,Chicago,Illinois,United States,60623,Central,OFF-FA-10000611,Office Supplies,Binder Clips by OIC,7.104,6,0.2,2.4864,0.51
US-2014-119816,2014-03-05,2014-03-07,Houston,Texas,United States,77095,Central,OFF-LA-10002381,Office Supplies,Avery 497,2.464,1,0.2,0.8624,0.32
US-2014-119816,2014-03-05,2014-03-07,Houston,Texas,United States,77095,Central,OFF-ST-10000918,Office Supplies,Crate-A-Files,8.72,1,0.2,0.654,0.85
CA-2012-156510,2012-09-25,2012-09-29,Meriden,Connecticut,United States,6450,East,OFF-PA-10002222,Office Supplies,"Xerox Color Copier Paper, 11"" x 17"", Ream",45.68,2,0,21.0128,4.81
CA-2012-156510,2012-09-25,2012-09-29,Meriden,Connecticut,United States,6450,East,OFF-AR-10004930,Office Supplies,Turquoise Lead Holder with Pocket Clip,6.7,1,0,2.211,0.79
CA-2012-125710,2012-10-08,2012-10-13,Houston,Texas,United States,77036,Central,OFF-AR-10000657,Office Supplies,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.44,2,0.2,0.559,0.32
CA-2014-161102,2014-08-01,2014-08-04,San Francisco,California,United States,94110,West,OFF-ST-10003442,Office Supplies,Eldon Portable Mobile Manager,56.56,2,0,15.2712,6.74
CA-2011-110065,2011-08-05,2011-08-11,New York City,New York,United States,10009,East,TEC-PH-10002468,Technology,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,1,0,36.7173,18.8
CA-2011-110065,2011-08-05,2011-08-11,New York City,New York,United States,10009,East,OFF-AR-10004165,Office Supplies,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",15.96,7,0,7.0224,1.66
US-2014-133361,2014-05-15,2014-05-18,Baltimore,Maryland,United States,21215,East,OFF-AR-10003045,Office Supplies,Prang Colored Pencils,14.7,5,0,6.615,2.05
US-2014-133361,2014-05-15,2014-05-18,Baltimore,Maryland,United States,21215,East,OFF-AR-10003338,Office Supplies,"Eberhard Faber 3 1/2"" Golf Pencils",37.2,5,0,9.3,3.45
US-2014-133361,2014-05-15,2014-05-18,Baltimore,Maryland,United States,21215,East,FUR-CH-10003298,Furniture,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",261.96,2,0,23.5764,77.11
US-2014-133361,2014-05-15,2014-05-18,Baltimore,Maryland,United States,21215,East,OFF-LA-10004544,Office Supplies,Avery 505,74,5,0,37,9.4
CA-2012-114503,2012-11-13,2012-11-17,Lebanon,Tennessee,United States,37087,South,OFF-ST-10003572,Office Supplies,Portfile Personal File Boxes,84.96,6,0.2,6.372,10.11
CA-2014-153080,2014-05-23,2014-05-26,Los Angeles,California,United States,90008,West,TEC-AC-10002331,Technology,"Maxell 74 Minute CDR, 10/Pack",68.46,7,0,25.3302,6.44
CA-2013-163804,2013-12-03,2013-12-09,Providence,Rhode Island,United States,2908,East,TEC-PH-10000441,Technology,VTech DS6151,629.95,5,0,176.386,34.6
CA-2013-163804,2013-12-03,2013-12-09,Providence,Rhode Island,United States,2908,East,FUR-FU-10004864,Furniture,Eldon 500 Class Desk Accessories,72.42,6,0,23.8986,4.27
CA-2012-108532,2012-08-29,2012-09-02,Detroit,Michigan,United States,48234,Central,TEC-AC-10004510,Technology,Logitech Desktop MK120 Mouse and keyboard Combo,114.52,7,0,11.452,9.45
CA-2011-151897,2011-06-06,2011-06-10,Houston,Texas,United States,77070,Central,OFF-LA-10001074,Office Supplies,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831,9.65
CA-2011-149524,2011-01-15,2011-01-16,Philadelphia,Pennsylvania,United States,19140,East,FUR-BO-10003433,Furniture,Sauder Cornerstone Collection Library,61.96,4,0.5,-53.2856,10.96
CA-2014-140872,2014-06-04,2014-06-11,Pembroke Pines,Florida,United States,33024,South,OFF-BI-10002432,Office Supplies,Wilson Jones Standard D-Ring Binders,4.554,3,0.7,-3.4914,0.29
CA-2014-140872,2014-06-04,2014-06-11,Pembroke Pines,Florida,United States,33024,South,TEC-AC-10003832,Technology,Logitech P710e Mobile Speakerphone,205.992,1,0.2,-2.5749,21.42
CA-2014-140872,2014-06-04,2014-06-11,Pembroke Pines,Florida,United States,33024,South,OFF-PA-10000809,Office Supplies,Xerox 206,15.552,3,0.2,5.4432,1.14
CA-2014-140872,2014-06-04,2014-06-11,Pembroke Pines,Florida,United States,33024,South,OFF-AP-10002287,Office Supplies,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",24.472,7,0.2,1.8354,1.62
CA-2014-140872,2014-06-04,2014-06-11,Pembroke Pines,Florida,United States,33024,South,FUR-BO-10002824,Furniture,Bush Mission Pointe Library,241.568,2,0.2,0,7.65
CA-2014-113908,2014-06-04,2014-06-10,New York City,New York,United States,10011,East,FUR-TA-10001932,Furniture,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",384.768,2,0.4,-115.4304,20.55
CA-2014-113908,2014-06-04,2014-06-10,New York City,New York,United States,10011,East,TEC-MA-10003173,Technology,Hewlett-Packard 300S Scientific Calculator,78.66,6,0,36.1836,5.89
CA-2012-120621,2012-03-21,2012-03-26,Jacksonville,North Carolina,United States,28540,South,OFF-AP-10002945,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,962.08,4,0.2,156.338,63.45
CA-2012-120621,2012-03-21,2012-03-26,Jacksonville,North Carolina,United States,28540,South,OFF-BI-10000948,Office Supplies,"GBC Laser Imprintable Binding System Covers, Desert Sand",12.843,3,0.7,-9.8463,0.76
US-2014-148866,2014-09-20,2014-09-25,New York City,New York,United States,10011,East,OFF-PA-10004782,Office Supplies,Xerox 228,32.4,5,0,15.552,2.7
CA-2011-149594,2011-09-15,2011-09-19,Philadelphia,Pennsylvania,United States,19120,East,FUR-FU-10000222,Furniture,"Seth Thomas 16"" Steel Case Clock",103.936,4,0.2,16.8896,4.1
CA-2013-113845,2013-11-21,2013-11-26,Orlando,Florida,United States,32839,South,OFF-ST-10003327,Office Supplies,Akro-Mils 12-Gallon Tote,39.72,5,0.2,4.4685,1.85
CA-2013-113845,2013-11-21,2013-11-26,Orlando,Florida,United States,32839,South,TEC-PH-10003357,Technology,Grandstream GXP2100 Mainstream Business Phone,244.768,4,0.2,24.4768,22.35
CA-2014-111262,2014-10-29,2014-11-02,Houston,Texas,United States,77095,Central,OFF-PA-10001937,Office Supplies,Xerox 21,15.552,3,0.2,5.4432,1.36
CA-2014-111262,2014-10-29,2014-11-02,Houston,Texas,United States,77095,Central,TEC-AC-10004510,Technology,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2,0.2,-3.272,2.16
CA-2012-103135,2012-07-24,2012-07-28,Louisville,Kentucky,United States,40214,South,OFF-BI-10000069,Office Supplies,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",135.09,9,0,62.1414,9.6
CA-2012-103135,2012-07-24,2012-07-28,Louisville,Kentucky,United States,40214,South,TEC-AC-10003289,Technology,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,279.86,14,0,64.3678,33.44
CA-2011-129147,2011-11-02,2011-11-06,Medina,Ohio,United States,44256,East,TEC-PH-10001299,Technology,Polycom CX300 Desktop Phone USB VoIP phone,539.964,6,0.4,-107.9928,35.78
CA-2011-129147,2011-11-02,2011-11-06,Medina,Ohio,United States,44256,East,TEC-PH-10001552,Technology,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,50.232,7,0.4,-10.0464,4.01
